"a","b","c","mode.temp","val_at_mode","converge","med.temp","min.temp","max.temp","q1.temp","q9.temp","species"
11.3937403905603,4.19936893142179,1.36834705610177,12.7106771138806,0.064947054219441,0,13.5,-4.3,28,4.8,22.2,"Bd"
